Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Margin
1/8/2016,8,January,2016,21,Youth (<25),F,France,Seine Saint Denis,Accessories,Tires and Tubes,ML Mountain Tire,5,11,30,95,55,150,0.633333333
2/17/2014,17,February,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54,0.5
2/17/2014,17,February,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,0.5
2/17/2016,17,February,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
2/17/2016,17,February,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
3/13/2014,13,March,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58,0.5
3/13/2014,13,March,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,0.5
3/13/2016,13,March,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
3/13/2016,13,March,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
4/25/2014,25,April,2014,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,0.5
4/25/2016,25,April,2016,23,Youth (<25),F,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46,0.5
4/12/2014,12,April,2014,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,26,11,30,494,286,780,0.633333333
4/12/2016,12,April,2016,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,28,11,30,532,308,840,0.633333333
5/25/2014,25,May,2014,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,11,11,30,209,121,330,0.633333333
5/25/2014,25,May,2014,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,17,11,30,323,187,510,0.633333333
5/25/2016,25,May,2016,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,11,11,30,209,121,330,0.633333333
5/25/2016,25,May,2016,84,Seniors (64+),F,United Kingdom,England,Accessories,Tires and Tubes,ML Mountain Tire,14,11,30,266,154,420,0.633333333
7/25/2013,25,July,2013,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20,0.5
7/25/2015,25,July,2015,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
10/11/2013,11,October,2013,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
10/11/2015,11,October,2015,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
10/15/2013,15,October,2013,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,0.5
10/15/2015,15,October,2015,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,0.5
1/7/2014,7,January,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
1/7/2016,7,January,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20,0.5
1/19/2014,19,January,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
1/19/2014,19,January,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
1/19/2016,19,January,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22,0.5
1/19/2016,19,January,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
2/25/2014,25,February,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16,0.5
2/25/2014,25,February,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18,0.5
2/25/2014,25,February,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,0.5
2/25/2016,25,February,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,0.5
2/25/2016,25,February,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18,0.5
2/25/2016,25,February,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16,0.5
4/18/2014,18,April,2014,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,30,30,60,0.5
4/18/2016,18,April,2016,24,Youth (<25),M,Germany,Hamburg,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
11/3/2013,3,November,2013,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20,0.5
11/3/2013,3,November,2013,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
11/3/2015,3,November,2015,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
11/3/2015,3,November,2015,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54,0.5
2/3/2014,3,February,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54,0.5
2/3/2014,3,February,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4,0.5
2/3/2016,3,February,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,0.5
2/3/2016,3,February,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
3/12/2014,12,March,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34,0.5
3/12/2016,12,March,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,16,16,32,0.5
3/21/2014,21,March,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30,0.5
3/21/2016,21,March,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
5/3/2014,3,May,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58,0.5
5/3/2016,3,May,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58,0.5
6/3/2014,3,June,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,0.5
6/3/2014,3,June,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42,0.5
6/3/2014,3,June,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
6/3/2016,3,June,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,24,24,48,0.5
6/3/2016,3,June,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42,0.5
6/3/2016,3,June,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
6/27/2014,27,June,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46,0.5
6/27/2014,27,June,2014,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,16,16,32,0.5
6/27/2016,27,June,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42,0.5
6/27/2016,27,June,2016,43,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,18,18,36,0.5
9/6/2013,6,September,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,18,18,36,0.5
9/6/2015,6,September,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,16,16,32,0.5
9/12/2013,12,September,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,24,24,48,0.5
9/12/2013,12,September,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30,0.5
9/12/2015,12,September,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46,0.5
9/12/2015,12,September,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,0.5
10/1/2013,1,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,0.5
10/1/2013,1,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34,0.5
10/1/2015,1,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,0.5
10/1/2015,1,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
10/16/2013,16,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18,0.5
10/16/2013,16,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,0.5
10/16/2015,16,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14,0.5
10/16/2015,16,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,18,18,36,0.5
10/20/2013,20,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,0.5
10/20/2013,20,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
10/20/2013,20,October,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54,0.5
10/20/2015,20,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,0.5
10/20/2015,20,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,0.5
10/20/2015,20,October,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
11/17/2013,17,November,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,0.5
11/17/2015,17,November,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,0.5
11/25/2013,25,November,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
11/25/2013,25,November,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
11/25/2015,25,November,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,30,30,60,0.5
11/25/2015,25,November,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
12/6/2013,6,December,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,0.5
12/6/2013,6,December,2013,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,0.5
12/6/2015,6,December,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46,0.5
12/6/2015,6,December,2015,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
1/6/2014,6,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34,0.5
1/6/2014,6,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
1/6/2016,6,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,16,16,32,0.5
1/6/2016,6,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
1/26/2014,26,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,0.5
1/26/2014,26,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
1/26/2014,26,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,24,24,48,0.5
1/26/2016,26,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40,0.5
1/26/2016,26,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4,0.5
1/26/2016,26,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
1/31/2014,31,January,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30,0.5
1/31/2016,31,January,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,0.5
2/18/2014,18,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,0.5
2/18/2014,18,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4,0.5
2/18/2016,18,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,24,24,48,0.5
2/18/2016,18,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
2/24/2014,24,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,0.5
2/24/2014,24,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34,0.5
2/24/2014,24,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42,0.5
2/24/2016,24,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14,0.5
2/24/2016,24,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
2/24/2016,24,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,0.5
2/26/2014,26,February,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,0.5
2/26/2016,26,February,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
3/6/2014,6,March,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,0.5
3/6/2014,6,March,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
3/6/2016,6,March,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14,0.5
3/6/2016,6,March,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
4/14/2014,14,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,0.5
4/14/2014,14,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28,0.5
4/14/2016,14,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20,0.5
4/14/2016,14,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,0.5
4/21/2014,21,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
4/21/2014,21,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4,0.5
4/21/2016,21,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6,0.5
4/28/2014,28,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,30,30,60,0.5
4/28/2014,28,April,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
4/28/2016,28,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58,0.5
4/28/2016,28,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52,0.5
4/28/2016,28,April,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
5/14/2014,14,May,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,30,30,60,0.5
5/14/2016,14,May,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
5/20/2014,20,May,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30,0.5
5/20/2016,20,May,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,0.5
6/13/2014,13,June,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,30,30,60,0.5
6/13/2014,13,June,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,0.5
6/13/2016,13,June,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56,0.5
6/13/2016,13,June,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50,0.5
7/21/2014,21,July,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8,0.5
7/21/2014,21,July,2014,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,0.5
7/21/2016,21,July,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4,0.5
7/21/2016,21,July,2016,42,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,0.5
10/12/2013,12,October,2013,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,18,2,5,54,36,90,0.6
10/12/2015,12,October,2015,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,16,2,5,48,32,80,0.6
12/24/2013,24,December,2013,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,87,58,145,0.6
12/24/2015,24,December,2015,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,30,2,5,90,60,150,0.6
7/15/2014,15,July,2014,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,42,28,70,0.6
7/15/2016,15,July,2016,29,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,36,24,60,0.6
4/17/2014,17,April,2014,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,HL Road Tire,9,12,33,189,108,297,0.636363636
4/17/2014,17,April,2014,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,HL Road Tire,22,12,33,462,264,726,0.636363636
4/17/2016,17,April,2016,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,HL Road Tire,8,12,33,168,96,264,0.636363636
4/17/2016,17,April,2016,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,HL Road Tire,22,12,33,462,264,726,0.636363636
5/28/2014,28,May,2014,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,HL Road Tire,20,12,33,420,240,660,0.636363636
